4.0,3506.0,0.8841367085729018
4.0,6999.0,0.46138776496905065
4.0,5291.0,0.44588754951261383
4.0,32386.0,0.4440386436802668
4.0,41524.0,0.42686250915131124
4.0,42515.0,0.4018930617155914
4.0,48541.0,0.3892025497519663
4.0,41.0,0.37102472300717604
4.0,47312.0,0.36993941724928725
4.0,6572.0,0.3660853931141752
25579.0,3506.0,0.8841279798347271
25579.0,6999.0,0.4613820220353576
25579.0,5291.0,0.4458851600363273
25579.0,32386.0,0.444033516229343
25579.0,41524.0,0.42686617722516507
25579.0,42515.0,0.4018868747991779
25579.0,48541.0,0.3891975758629013
25579.0,41.0,0.3710269277285558
25579.0,6572.0,0.36606961636017177
25579.0,651.0,0.3650443408575312
25520.0,3506.0,0.8841319965430365
25520.0,6999.0,0.46138557197364566
25520.0,5291.0,0.4459031035600481
25520.0,32386.0,0.4440471098554897
25520.0,41524.0,0.4268718195756254
25520.0,42515.0,0.40188462448285933
25520.0,48541.0,0.38919304630696494
25520.0,41.0,0.37102581520781314
25520.0,47312.0,0.36992986002091716
25520.0,6572.0,0.36607966918355106
25527.0,3506.0,0.8841387284794425
25527.0,6999.0,0.46138920914254594
25527.0,5291.0,0.4459032851742627
25527.0,32386.0,0.444047225700443
25527.0,41524.0,0.4268704274766261
25527.0,42515.0,0.40188863861320323
25527.0,48541.0,0.38919648725445144
25527.0,41.0,0.37102110214034056
25527.0,47312.0,0.3699417791530031
25527.0,6572.0,0.3660757707924717
25535.0,3506.0,0.884126199701215
25535.0,6999.0,0.4613788179858789
25535.0,5291.0,0.44588732629932515
25535.0,32386.0,0.4440386563881862
25535.0,41524.0,0.42686880836662405
25535.0,42515.0,0.4018844397319629
25535.0,48541.0,0.38919073700407536
25535.0,41.0,0.3710219384791927
25535.0,47312.0,0.36993055626828775
25535.0,6572.0,0.36607655630643154
25543.0,3506.0,0.8841294336129466
25543.0,6999.0,0.46138110554089284
25543.0,5291.0,0.445893327765566
25543.0,32386.0,0.4440440420721822
25543.0,41524.0,0.4268642713323005
25543.0,42515.0,0.4018842460742986
25543.0,48541.0,0.38920041005199146
25543.0,41.0,0.3710266458472674
25543.0,47312.0,0.3699369356153795
25543.0,6572.0,0.36607650954441107
25556.0,3506.0,0.8841289968916587
25556.0,6999.0,0.4613773287053386
25556.0,5291.0,0.4459002684618566
25556.0,32386.0,0.44404511088082815
25556.0,41524.0,0.42687359195376506
25556.0,42515.0,0.40188079175965974
25556.0,48541.0,0.38919820423737284
25556.0,41.0,0.37102412399740725
25556.0,47312.0,0.36993253965359796
25556.0,6572.0,0.3660778481242473
25563.0,3506.0,0.8841305789471574
25563.0,6999.0,0.46138254807089396
25563.0,5291.0,0.4458870542037676
25563.0,32386.0,0.4440394021519863
25563.0,41524.0,0.4268656096337728
25563.0,42515.0,0.4018878665963063
25563.0,48541.0,0.38920397700648585
25563.0,41.0,0.3710215084021817
25563.0,47312.0,0.36994420222273044
25563.0,6572.0,0.36608286651829247
25518.0,3506.0,0.8841367188205791
25518.0,6999.0,0.4613877558215475
25518.0,5291.0,0.4458957409453415
25518.0,32386.0,0.44403530159818233
25518.0,41524.0,0.42686963679169404
25518.0,42515.0,0.40187755884752546
25518.0,48541.0,0.3891941304107685
25518.0,41.0,0.37102787563070155
25518.0,47312.0,0.36994108392542496
25518.0,6572.0,0.36608491771343427
25506.0,3506.0,0.8841327302560478
25506.0,6999.0,0.4613866015407195
25506.0,5291.0,0.4458944383758287
25506.0,32386.0,0.444036022848933
25506.0,41524.0,0.42687130270944856
25506.0,42515.0,0.4018843360181954
25506.0,48541.0,0.3891943283588895
25506.0,41.0,0.3710239388791332
25506.0,47312.0,0.36993709138296454
25506.0,6572.0,0.36608074844346167
25476.0,3506.0,0.8841414259934512
25476.0,6999.0,0.4613754944913011
25476.0,5291.0,0.4458953687860146
25476.0,32386.0,0.44403193398973856
25476.0,41524.0,0.42687603866222196
25476.0,42515.0,0.4018841039821985
25476.0,48541.0,0.38919020315868014
25476.0,41.0,0.37101802138757184
25476.0,47312.0,0.3699352029602071
25476.0,6572.0,0.3660845868278616
25452.0,3506.0,0.8841343641742592
25452.0,6999.0,0.4613872043035435
25452.0,5291.0,0.4458866474043123
