4.0,96.0,1.001672649199556
4.0,2560.0,1.0034350292951253
25579.0,5003.0,1.019727312761078
25579.0,7652.0,1.021395420388428
25579.0,8841.0,1.0201274439977905
25579.0,8904.0,1.0214615020010882
25579.0,9158.0,1.0212780706938742
25579.0,4398.0,1.0214991182941675
25579.0,773.0,1.0195816689999904
25579.0,1367.0,1.0203992926628382
25579.0,2093.0,1.0206214192201966
25579.0,2274.0,1.0210196816745967
25579.0,2968.0,1.0196499712599185
25579.0,3803.0,1.0207011860753026
25579.0,9964.0,1.018751316358515
25579.0,12342.0,1.020884122247509
25579.0,12373.0,1.019211754393973
25579.0,13822.0,1.0185485505293759
25579.0,14841.0,1.0179047801414656
25579.0,32076.0,1.0199658879823075
25579.0,32323.0,1.0199483678191603
25579.0,31567.0,1.0214483176888143
25579.0,31608.0,1.0210563246062383
25579.0,31708.0,1.0218558366638075
25579.0,31967.0,1.020675104599723
25579.0,32015.0,1.0208746415368235
25579.0,31485.0,1.0189896692701692
25579.0,32694.0,1.0206941284832252
25579.0,34693.0,1.0202068191681202
25579.0,34704.0,1.0195438036991615
25579.0,34743.0,1.0200423120323625
25579.0,34749.0,1.01887970947117
25579.0,35190.0,1.0189924600229894
25579.0,35334.0,1.0196779615635345
25579.0,35365.0,1.0205278018875237
25579.0,35424.0,1.0205652259964157
25579.0,34644.0,1.0204534577525175
25579.0,34322.0,1.0211467978007682
25579.0,27530.0,1.0178042661836715
25579.0,27779.0,1.0212963045709562
25579.0,27794.0,1.021278055500018
25579.0,27982.0,1.0194351785658384
25579.0,27082.0,1.0233215608007438
25579.0,22208.0,1.0204418556790156
25579.0,23395.0,1.020658662404055
25579.0,23757.0,1.0202884140659862
25579.0,23868.0,1.0186444780665094
25579.0,26712.0,1.019085884939934
25579.0,31402.0,1.0200004192357923
25579.0,30816.0,1.020392663560596
25579.0,30873.0,1.021431584193752
25579.0,30929.0,1.0203316779268377
25579.0,31026.0,1.0187322827294907
25579.0,31206.0,1.019739638126684
25579.0,30078.0,1.020094527915944
25579.0,30031.0,1.019929135923414
25579.0,28927.0,1.0196266905365474
25579.0,28350.0,1.019492756409667
25579.0,28382.0,1.0211508479347011
25579.0,28710.0,1.0187354428986426
25579.0,28858.0,1.0204520275416793
25579.0,35569.0,1.018321523456708
25579.0,40820.0,1.0210890166254343
25579.0,35637.0,1.0188304264960533
25579.0,37524.0,1.019160874844987
25579.0,37709.0,1.0188180362274415
25579.0,36224.0,1.019237494940939
25579.0,36251.0,1.0193258445878801
25579.0,37276.0,1.018629298022657
25579.0,38749.0,1.021239659328988
25579.0,39512.0,1.0200711096317796
25579.0,35624.0,1.021941277488112
25579.0,37757.0,1.018517640957621
25579.0,37811.0,1.0195304829622318
25579.0,37916.0,1.0194724432993245
25579.0,38460.0,1.0207165464202301
25579.0,38606.0,1.0218666032316872
25579.0,38283.0,1.0213047276234635
25579.0,37198.0,1.019967059906485
25579.0,37286.0,1.0206464989904052
25579.0,37440.0,1.0199293956069717
25579.0,37603.0,1.0211877762956865
25579.0,37666.0,1.020940194409269
25579.0,39648.0,1.0214260408998148
25579.0,39770.0,1.0219442176692557
25579.0,39420.0,1.0195722382358674
25579.0,38775.0,1.0213278984441139
25579.0,38921.0,1.020216443850162
25579.0,39025.0,1.0198791588092486
25579.0,39063.0,1.0221323197339673
25579.0,39075.0,1.021373078291292
25579.0,39429.0,1.0208143784228048
25579.0,37179.0,1.0189324186125273
25579.0,36074.0,1.021182494673947
25579.0,36170.0,1.0202602892480022
25579.0,35968.0,1.0204497540137718
25579.0,35711.0,1.0225257792125186
25579.0,35791.0,1.019526932219279
25579.0,35800.0,1.0208380011198273
25579.0,35848.0,1.0197313633267104
25579.0,35930.0,1.0191387336866817
25579.0,36282.0,1.0209145559151556
25579.0,36837.0,1.020970904560525
