4.0,34756.0,1.885422464203347E-5
4.0,13578.0,1.625224542763618E-5
4.0,27822.0,1.5557668872924784E-5
4.0,17988.0,1.4394441699114353E-5
4.0,48083.0,1.4128374915705284E-5
4.0,49806.0,1.4115875422766934E-5
4.0,19035.0,1.3759174302082485E-5
4.0,6834.0,1.3755751526036553E-5
4.0,43456.0,1.3696808887439164E-5
4.0,2908.0,1.3601275750760609E-5
25579.0,14792.0,1.3293446138612696E-5
25579.0,40227.0,1.1466894176957872E-5
25579.0,525.0,1.0315705098899791E-5
25579.0,10793.0,9.848040247028095E-6
25579.0,19937.0,9.783926317994253E-6
25579.0,44609.0,9.690640603572752E-6
25579.0,19073.0,9.575572209149279E-6
25579.0,19926.0,9.50194263760792E-6
25579.0,38654.0,9.2515482401919E-6
25579.0,10473.0,9.0461471201422E-6
25520.0,41524.0,2.930408313052453E-5
25520.0,26331.0,2.5513511896823427E-5
25520.0,50070.0,2.3341430581107287E-5
25520.0,47977.0,2.3114633975862312E-5
25520.0,32092.0,2.232987679112741E-5
25520.0,22494.0,2.112956747460437E-5
25520.0,12520.0,2.077319222640845E-5
25520.0,48071.0,2.0236865886334538E-5
25520.0,22093.0,1.9859026859620865E-5
25520.0,3539.0,1.9427584032231284E-5
25527.0,2080.0,2.1426089008856466E-5
25527.0,34250.0,2.1067259553199923E-5
25527.0,23304.0,2.0525028758638656E-5
25527.0,43886.0,1.9897685047418056E-5
25527.0,16270.0,1.9380172189316022E-5
25527.0,2508.0,1.8732462597722274E-5
25527.0,31078.0,1.8454613976303138E-5
25527.0,36609.0,1.8328366552011188E-5
25527.0,21923.0,1.824059201456057E-5
25527.0,1558.0,1.801928165225905E-5
25535.0,50070.0,2.4536760515948584E-5
25535.0,19994.0,2.2491264268149005E-5
25535.0,52110.0,2.2453051042125496E-5
25535.0,52127.0,2.154675927459411E-5
25535.0,6572.0,2.1460011655204228E-5
25535.0,43596.0,2.1010709076351255E-5
25535.0,39124.0,2.0300514096700542E-5
25535.0,48201.0,1.9781594549660873E-5
25535.0,8927.0,1.9646173077798446E-5
25535.0,6982.0,1.9499284340297517E-5
25543.0,18575.0,2.5574453801833198E-5
25543.0,42132.0,2.1121303045492847E-5
25543.0,19293.0,2.0910775336320603E-5
25543.0,40437.0,2.048861115806851E-5
25543.0,37593.0,2.0007796565133136E-5
25543.0,18266.0,1.998056891161505E-5
25543.0,16852.0,1.9686763477917264E-5
25543.0,48146.0,1.9340564017013447E-5
25543.0,38802.0,1.9284101425586612E-5
25543.0,4810.0,1.9029817212163988E-5
25556.0,6838.0,2.108985520630963E-5
25556.0,50179.0,2.013418148384912E-5
25556.0,18344.0,1.930784582298901E-5
25556.0,49811.0,1.9000411406520282E-5
